value_1,value_2,value_3,value_4,value_5,value_6,x,y
-88.18159229,-55.40309417,-31.50389607,-86.21088533,-85.87182193,-86.29821334,4.864424324,0.969412521
-87.96789113,-55.48850579,-31.68154521,-81.61845444,-86.53650055,-86.28893957,4.852360118,0.986029043
-88.19925103,-56.93760085,-32.91362066,-87.799291,-86.59963905,-86.29995701,4.986735044,0.958737668
-58.54379187,-82.19417267,-36.57862031,-87.17617734,-85.84125085,-86.26005211,4.669028401,0.969987247
-73.13456914,-62.01575129,-75.1327239,-86.29990904,-86.28566403,-84.37805105,4.592667377,0.81511717
-54.49954627,-82.19877719,-32.53838329,-87.76379852,-86.55891952,-86.26990367,4.315428073,0.957690673
-58.48659854,-82.19686589,-39.77664405,-87.79991864,-86.59833553,-86.29838874,4.643833609,0.992579468
-64.38751292,-64.82657297,-64.98265675,-79.76014941,-74.50530992,-76.91037362,4.810048892,0.683793124
-87.17805122,-56.66547022,-32.01455255,-87.7716188,-86.59026382,-86.16333011,4.990050342,0.943468843
-60.71637607,-82.19977556,-31.67587879,-78.73724266,-86.46808981,-86.29638885,4.631234436,0.984556866
-83.88731395,-55.40012779,-31.58452468,-87.8,-86.5988111,-86.27069296,4.996250567,0.90825914
-55.6668628,-82.1593812,-38.42955055,-87.52233266,-86.51637985,-86.10444433,4.433387907,0.988514927
-88.19263128,-55.40000639,-31.50424497,-85.54129942,-86.59998289,-86.3,4.858825964,0.968815638
-56.98397627,-82.19991294,-31.51099364,-87.79703422,-86.59945943,-86.27449842,4.495306574,0.941447838
-56.07817554,-82.15799625,-38.22853469,-87.70764633,-86.58754559,-85.93178334,4.479871967,0.984700292
-63.98815715,-82.1963699,-32.48410323,-78.69007691,-86.58007003,-86.16846825,4.889627418,0.97741167
-88.17507693,-55.40516281,-31.52764723,-87.72389321,-86.59374756,-86.17985025,4.859874879,0.961981764
-58.45080714,-82.19922686,-39.37078732,-87.72201224,-86.57923609,-86.08115071,4.659999792,0.988676369
-88.19945153,-56.59189696,-32.70981035,-87.79594167,-86.59827053,-85.92713183,4.985040912,0.958622693
-67.18684425,-82.19237479,-31.50272337,-77.25324942,-86.59870846,-86.29883927,4.989882575,0.984320531
-55.53245616,-82.2,-37.62574553,-87.79952346,-86.59123803,-86.29995529,4.412827788,0.982743042
-67.55376904,-55.41930304,-32.05352939,-87.79071136,-86.50498946,-86.11638347,4.930371541,0.801911412
-88.15838422,-55.40693593,-31.58722867,-87.72846876,-86.59516142,-86.16675898,4.863459153,0.961837005
-62.54791631,-82.19994249,-31.50774691,-87.79974236,-86.59986828,-86.27192763,4.93071256,0.912567848
-62.80062511,-82.19986262,-31.50580211,-86.64587452,-86.59758114,-86.29252149,4.949760242,0.915018102
-72.27469574,-71.06406846,-76.47505876,-83.55461552,-82.38077455,-80.01910553,4.4993649,0.946023845
-54.39069734,-82.19995847,-34.24641888,-87.7929662,-86.59823118,-86.28145246,4.319557114,0.96604764
-53.18720167,-82.1986486,-32.49311975,-87.78733491,-86.59851857,-86.28393727,4.213550094,0.962740761
-88.16081008,-55.40011501,-31.51106148,-82.59516208,-86.59919599,-86.24703822,4.848209672,0.982191303
-57.12874584,-82.19807673,-40.23814092,-87.76589452,-86.59247141,-86.28512379,4.526641219,0.999763695
-65.87900009,-82.19999201,-31.50978863,-78.20981457,-86.57348658,-86.29525908,4.959784126,0.973897649
-57.56912916,-82.14809234,-37.54834104,-87.75874256,-86.59279045,-86.14775918,4.593458799,0.974791319
-88.13870723,-55.41283994,-31.53852134,-82.43074252,-86.5869614,-86.29841969,4.845835541,0.983049286
-51.66091731,-82.19463272,-35.00837507,-87.77687042,-86.59082577,-86.28563795,4.111740031,0.97915132
-87.85137854,-55.77481179,-31.59336352,-87.35288425,-86.58697338,-86.07964779,4.905128108,0.956697725
-69.83045981,-67.16066525,-72.42961568,-80.3744161,-83.61717061,-78.65469711,4.664804228,0.575431242
-51.65019646,-82.11513869,-31.54460773,-87.79803185,-86.53937616,-85.85411443,4.114066741,0.9640107
-88.19996686,-55.77467761,-31.70798098,-87.79999031,-86.59998033,-86.3,4.878364135,0.961108433
-52.61544404,-82.18967677,-34.77148371,-87.64006494,-86.20401968,-86.02026848,4.199103267,0.976639223
-56.606725,-82.16209359,-37.52408267,-87.77770727,-86.59497752,-86.17052317,4.511244188,0.97798934
-88.2,-55.56998301,-32.09250301,-87.79882609,-86.59971518,-86.29996389,4.879757762,0.962939949
-57.56912916,-82.14809234,-37.54834104,-87.75874256,-86.59279045,-86.14775918,4.593458799,0.974791319
-74.51305492,-69.331133,-78.30147865,-82.78380959,-79.3808583,-81.62535077,4.015341624,0.785797671
-88.19931566,-55.47173305,-31.56499264,-87.59220375,-86.51106142,-86.28023327,4.859535633,0.962945136
-64.29478006,-69.9897788,-61.06494886,-82.19777493,-85.72314734,-83.23108873,4.926548892,0.97046787
-78.90568337,-69.39909137,-82.3002739,-82.01893328,-73.31213694,-79.30711279,4.270460594,0.898322322
-69.70106728,-69.00451729,-74.21020668,-87.59166329,-85.54689788,-84.80320004,4.362058601,0.994211688
-52.75637929,-82.19156091,-35.05211055,-87.79447525,-86.59839712,-86.29927949,4.194626108,0.975875511
-53.09517138,-79.39006648,-40.24170747,-87.74388849,-86.47210472,-84.65822451,4.369279151,0.972945016
-72.56184714,-63.74477391,-73.07184526,-79.77708786,-85.35498054,-80.01362518,4.948773492,0.637939552
-88.19933885,-55.81832829,-31.72735795,-87.8,-86.59999145,-86.29994325,4.881584543,0.960940841
-88.19684174,-56.66374822,-32.13725935,-87.79974042,-86.59945858,-86.29859337,4.944668551,0.957982264
-88.19418887,-55.46040745,-32.70802708,-87.78573676,-84.60360686,-86.26250769,4.908384294,0.974320287
-54.87780499,-82.17004707,-37.80845375,-87.79658093,-86.59933541,-86.29163589,4.360425178,0.985443475
-88.19796188,-55.43156791,-33.28743981,-87.16939538,-86.59831843,-86.04000598,4.932417367,0.967304617
-55.07626498,-82.1998746,-39.37732277,-87.78968467,-86.59028948,-86.0987989,4.37689521,0.99651137
-88.14433112,-55.69466362,-35.16060284,-87.79993414,-86.59951931,-86.29946349,4.98466378,0.970248462
-67.92438399,-61.09871173,-75.52731239,-87.49607264,-81.88586544,-84.8562925,4.040413897,0.63171667
-55.19127798,-82.19970927,-32.19439847,-87.79849677,-86.57539824,-86.28393727,4.364309921,0.953032449
-65.71036959,-82.19985623,-31.54852965,-79.1790293,-86.59619722,-86.29988479,4.992112165,0.962526448
-88.15845381,-55.40002875,-31.51317427,-81.15532039,-86.59964589,-86.29959933,4.826621385,0.991304529
-62.06669766,-82.19985224,-31.53727111,-80.93289091,-86.59482014,-86.29913848,4.800722969,0.95631411
-87.95115203,-57.42522774,-31.90921006,-87.75020166,-86.59566093,-86.28571189,4.991393733,0.950722122
-70.22901524,-64.79451146,-69.74153284,-74.56202178,-78.8179781,-83.17616318,4.222257663,0.888318556
-88.19561224,-56.14975777,-33.68633143,-87.79919415,-86.59015519,-86.26998621,4.968081584,0.964308669
-57.74259481,-82.19990735,-31.50672605,-87.79894619,-86.5967164,-86.29463831,4.553519606,0.937681374
-88.2,-56.16158175,-33.17319064,-87.79992639,-86.6,-86.3,4.950143528,0.962930828
-68.17404721,-55.46327,-31.65195317,-87.79928907,-86.58664151,-86.22352794,4.940727629,0.802189446
-88.19863297,-55.54270573,-31.53967788,-87.65836521,-86.30286038,-86.27642609,4.864284837,0.963247137
-55.65165145,-82.18100926,-34.80275564,-87.69523888,-86.59150147,-85.83782816,4.451211046,0.963101924
-56.14034653,-82.19601687,-31.64074309,-87.56738304,-86.55839606,-85.81120884,4.460994089,0.945412912
-50.25557141,-82.19871409,-34.79111912,-87.79900624,-86.59974255,-86.29265561,4.006827285,0.982068679
-67.2115254,-68.74169314,-71.93567902,-82.50771909,-78.83839645,-80.95200075,4.032125074,0.582753233
-75.94017226,-58.08177695,-75.18508177,-85.63418581,-86.57300589,-85.40047694,4.651917006,0.913901838
-88.18625345,-55.49589698,-31.50304966,-87.79927938,-86.59948167,-86.29995185,4.855642125,0.961784206
-67.40939715,-56.35072722,-74.95982208,-87.66568958,-86.52213192,-86.25960158,4.005015154,0.783108218
-61.63159026,-55.4000607,-31.50755954,-87.79999225,-86.59876918,-86.29750659,4.588162127,0.818292554
-88.19996023,-55.4247422,-31.62987868,-87.79517262,-86.59983749,-86.28287628,4.856551926,0.96252994
-74.8993402,-58.93730206,-73.29094425,-78.3631943,-85.32255425,-83.1292475,4.822096083,0.852449635
-88.15131376,-82.19743617,-85.66346223,-87.78190701,-86.59988966,-86.2762077,4.241088664,1.985118285
-88.19893951,-82.19966614,-85.63217738,-87.79940723,-86.6,-86.29734151,4.242872616,1.984405125
-87.90024374,-82.17067485,-85.69988208,-87.64565556,-86.59999145,-86.26063161,4.235887392,1.986505769
-88.08753879,-82.17488641,-85.51653906,-87.52461849,-86.583452,-86.10727134,4.267916858,1.99239743
-87.94470958,-81.87649125,-79.04433247,-85.5116397,-86.47665933,-86.0452112,4.934950313,1.925492435
-88.19919966,-82.19848566,-85.64449393,-87.57109268,-86.58911255,-86.10066122,4.256997468,1.993792353
-88.19839767,-82.2,-85.69988047,-87.77616723,-86.5999444,-86.29961137,4.236238339,1.98553248
-88.18842248,-55.46894557,-85.69969633,-87.79833018,-86.59838087,-86.29029977,4.016160951,1.510766911
-86.36354673,-82.1917526,-85.45007812,-87.75140076,-86.33643537,-86.27053992,4.238884252,1.974653966
-88.19947804,-82.1521785,-85.57965474,-87.7972105,-86.59954154,-86.29423592,4.249407345,1.983266393
-88.16214728,-82.19596096,-85.68040174,-87.77464463,-86.59655988,-86.23976262,4.242668793,1.98628913
-80.96333576,-82.19196825,-85.69565004,-87.44751408,-86.59735276,-86.2678006,4.011429881,1.909183229
-88.05984023,-76.59685938,-85.67466747,-86.92640497,-86.513009,-86.24535646,4.349623195,1.895169889
-87.03598589,-81.91939993,-83.99298689,-87.79202475,-86.59303251,-85.52186824,4.46496223,1.967201618
-87.55747483,-66.48882089,-85.55802768,-87.15204431,-86.48493547,-86.02230105,4.313863867,1.657159302
-88.19432474,-82.19318547,-85.63264904,-87.70374103,-86.49044206,-86.28517882,4.246052394,1.989300016
-88.1856039,-82.19009449,-85.66572202,-87.78953551,-86.5997913,-86.29792445,4.239762952,1.984689384
-88.1998227,-79.68966289,-85.69419143,-87.8,-86.59989565,-86.29738794,4.298569531,1.940888989
-88.19648051,-82.18539094,-85.68596155,-87.71041645,-86.52034001,-86.20174068,4.24741306,1.990458471
-88.19150617,-82.19995767,-85.69490377,-87.79998063,-86.59993243,-86.29644388,4.23698022,1.98495689
-87.01009181,-82.1670136,-85.64912496,-87.76884674,-86.5113625,-86.26761833,4.229129048,1.977669548
-88.07424792,-82.19855675,-85.69899691,-87.79983341,-86.6,-86.29819959,4.235081737,1.984055185
-88.03443828,-70.91085181,-85.56776301,-86.46932452,-80.35248971,-85.93135516,4.480035196,1.885765527
-88.162482,-82.18069297,-85.59328291,-87.7543336,-86.59995125,-86.29987619,4.246247141,1.984424452
-88.09015687,-82.13795122,-85.30619977,-87.36964836,-86.59401956,-86.252381,4.276048418,1.990153817
-88.16677862,-82.19974362,-85.68884484,-87.7991709,-86.59967925,-86.29029805,4.237761655,1.984854093
-88.17521777,-82.19971726,-84.85852813,-87.73020833,-86.37176977,-86.08252982,4.339415809,1.987666864
-88.17176622,-82.16510789,-85.54255809,-87.6649922,-86.56369309,-86.29734667,4.252236164,1.986692145
-88.1990787,-82.19910306,-85.68493423,-87.79745652,-86.59992131,-86.29370113,4.238237916,1.985016023
-87.81596659,-82.19932669,-85.69720071,-87.69597306,-86.57084876,-86.23917796,4.236858007,1.986248017
-88.18928744,-82.1942773,-85.6986367,-87.79250129,-86.53394398,-86.20850556,4.24536436,1.988343386
-87.0011771,-81.80945377,-85.19904655,-87.55701928,-85.53422707,-86.18088716,4.311326221,1.996926076
-88.16279683,-82.09108816,-85.69944434,-87.79257103,-86.59755462,-86.2906712,4.239764757,1.983380192
-88.19593204,-80.23609982,-85.69944111,-87.79667197,-86.57620823,-86.29089131,4.28741016,1.95191842
-88.16403462,-82.19799366,-85.6959844,-87.72477268,-86.59905743,-86.2799375,4.237642196,1.986773157
-88.18155417,-82.16292025,-85.56055883,-87.73760049,-86.59916092,-86.2492393,4.254132825,1.985346169
-87.29578669,-81.93995293,-80.81444834,-87.47510879,-83.95083953,-86.16639958,4.814113087,1.984826473
-87.9325985,-81.86402271,-85.15726879,-87.7572897,-86.59174695,-86.20258156,4.302283177,1.974971679
-88.17869418,-81.95409476,-85.64883744,-87.79411106,-86.58553215,-86.24264122,4.252722786,1.981978102
-88.1994681,-82.19053698,-85.69461948,-87.79747202,-86.55928645,-86.26077434,4.241170956,1.986584324
-87.96717199,-82.09043163,-85.54579189,-87.79356866,-86.58890214,-86.29379914,4.251816151,1.980490678
-88.19369342,-82.05736696,-85.68627492,-87.73880153,-86.59936791,-86.06201679,4.260643767,1.988563507
-88.19211595,-80.39350486,-85.69641407,-87.73720531,-86.59978275,-86.3,4.282586179,1.955342855
-88.19004635,-71.1797501,-85.6582594,-87.78077184,-86.59930462,-86.29045969,4.3540745,1.757032286
-88.19954764,-82.19940097,-85.6907331,-87.8,-86.59832784,-86.29914364,4.237298906,1.984954223
-88.11550413,-82.11663306,-85.69866254,-87.7987331,-86.51362826,-86.28556229,4.240907781,1.985381705
-88.19552773,-82.13421409,-85.69927797,-87.79110267,-86.59900953,-86.18233334,4.247698106,1.986419566
-88.13864427,-82.17621305,-85.66298088,-87.63223304,-86.5808672,-86.29844893,4.239538464,1.988098494
-88.1999536,-82.1997524,-85.69999192,-87.79972299,-86.6,-86.2999914,4.236319552,1.985000388
-87.67379687,-82.19990096,-85.69532375,-87.79939561,-86.56577239,-86.29993466,4.23069069,1.981688105
-88.05508461,-77.25413382,-85.45295656,-85.48075764,-85.99032316,-86.12139265,4.377045909,1.952489639
-88.19316318,-82.1996925,-85.69949926,-87.79784201,-86.59866997,-86.29998796,4.23631061,1.98501823
-88.17726086,-82.18493568,-85.61662056,-87.79107942,-86.59685154,-86.29934655,4.244373395,1.984082721
-88.18942662,-82.19863901,-85.0510379,-87.71850019,-86.59603898,-86.28510316,4.298429662,1.980637437
-87.91507562,-82.19799366,-85.67827279,-87.55991532,-86.59716032,-86.28446175,4.235028897,1.988428358
-88.19815575,-82.19389392,-85.69937327,-87.74849697,-86.59973998,-86.10512701,4.252099991,1.989848125
-87.97910908,-82.02382945,-85.66534243,-87.75910868,-86.59884189,-86.29364438,4.242169218,1.981202268
-86.38203564,-81.88287128,-83.35194454,-87.63216137,-86.59610655,-84.43093201,4.628609408,1.977369056
-88.19053351,-82.19096348,-85.69992247,-87.79954283,-86.59995125,-86.29822366,4.236606821,1.984829222
-88.19753934,-82.14029461,-85.69853655,-87.79600172,-86.30327179,-86.2908552,4.245497723,1.991397913
-88.16844723,-82.19894731,-85.65738714,-87.45201989,-86.59997006,-86.25962565,4.241548732,1.993052203
-88.19990389,-62.47877016,-85.14889354,-87.79894232,-86.49978052,-86.29831824,4.255570603,1.587421322
-88.1995145,-82.1989561,-85.69967856,-87.79637365,-86.59870931,-86.28982516,4.237203566,1.98528511
-88.18326752,-80.90052423,-85.67741507,-87.78666272,-86.5828909,-86.29553937,4.273258994,1.963586079
-88.1534977,-82.08789974,-82.47944141,-87.72851526,-86.57268001,-84.28828481,4.745506196,1.986210889
-88.19770339,-82.19096189,-85.59537955,-87.70231335,-86.59950733,-86.28660092,4.247038038,1.986318586
-88.19985418,-82.2,-85.7,-87.79997482,-86.6,-86.3,4.236310986,1.984997795
-88.03761642,-82.19044752,-85.69851555,-87.53286301,-86.58876443,-86.2862914,4.234819655,1.990223991
-88.19935377,-82.19950241,-85.69476001,-87.79260783,-86.58160021,-86.29696836,4.237444065,1.985600768
-88.1934399,-82.18976463,-85.69989985,-87.78876065,-86.59580548,-86.29699243,4.236826428,1.985197994
-88.1920911,-82.19306487,-85.6997254,-87.79958158,-86.5922764,-86.2116679,4.243763046,1.986736169
-88.18841254,-82.19952956,-85.69425443,-87.6998493,-86.59997434,-86.29989167,4.236300915,1.987119433
-88.2,-82.17942463,-85.69961233,-87.7999845,-86.59983492,-86.29999484,4.236933469,1.984672441
-88.05861901,-55.46484025,-85.67696602,-87.79839798,-86.5733925,-86.26818063,4.018185945,1.507995772
-88.19898094,-81.96144441,-85.67629891,-87.78578712,-86.59914467,-86.27479591,4.247198208,1.981763668
-88.19743495,-82.19958148,-85.69770306,-87.73285641,-86.59659238,-86.26256616,4.239330185,1.987277878
-87.99016796,-82.19960065,-85.62395719,-87.79830112,-85.91851592,-86.27515703,4.25794445,1.999675179
-84.7149519,-82.19465269,-85.69242269,-87.79909535,-86.59953898,-86.29718331,4.165457003,1.951897266
-88.1999884,-82.19994249,-85.69348071,-87.79968231,-86.6,-86.3,4.23692292,1.984942815
-87.46868234,-71.3795199,-85.61179247,-84.52328398,-86.55656224,-86.1077941,4.335688618,1.808696619
-88.16683165,-82.08207401,-85.09907004,-87.72059812,-86.59308041,-86.16315987,4.307373506,1.981447142
-88.19747472,-82.13712776,-85.69137922,-87.79925032,-86.59671811,-86.28782184,4.239918429,1.984228358
-88.1994217,-82.199631,-85.69984493,-87.56619363,-86.59967155,-86.29992778,4.235251951,1.990305257
-88.03133967,-82.07121565,-85.69977548,-87.78769328,-86.5470108,-86.29848848,4.239177849,1.983208387
-87.64403533,-82.19945209,-85.69928766,-87.64710842,-86.59470467,-86.15672859,4.240165789,1.98704617
-86.4936932,-80.93535883,-85.68660928,-87.76658608,-86.59663172,-85.87916376,4.278197061,1.955438555
-88.19999337,-82.19942493,-85.69981909,-87.79961451,-86.59988282,-86.3,4.236346965,1.984998934
-79.65965898,-82.14386321,-85.48043742,-84.91774796,-86.51689732,-84.96023852,4.008174642,1.977804679
-87.75707318,-82.19992892,-85.69546912,-87.78196125,-86.41265011,-86.28657857,4.23629654,1.986666991
-87.85975637,-82.19604163,-84.48033963,-87.07462995,-86.32844576,-86.09263244,4.37090328,1.996853419
-88.04477636,-82.1978467,-85.17493517,-87.79901012,-86.59846212,-86.29771638,4.284252028,1.97870442
-88.1984507,-80.96656733,-85.63439193,-87.79968812,-86.59965616,-86.29990198,4.275236036,1.963680527
-87.97684395,-82.19038602,-85.60085537,-87.61015921,-86.52958951,-86.29870343,4.24402958,1.9882274
-88.19478871,-82.19942094,-85.69866577,-87.79909922,-86.59920626,-86.27085116,4.238763876,1.985542355
-87.05141927,-81.66113077,-85.69108847,-87.52668931,-86.34784714,-86.29396251,4.239726119,1.978447413
-88.18980608,-82.18036231,-85.69728147,-87.72136136,-86.59684042,-86.29390404,4.237229469,1.986556732
-88.19780778,-82.19597614,-85.69999031,-87.79808416,-86.59537354,-86.29997593,4.236501245,1.985072033
-88.15653168,-81.71688498,-85.56494756,-87.74969413,-86.4646035,-86.2411211,4.269745721,1.980954231
-87.79192836,-82.19262159,-85.69939911,-87.43662535,-86.59973656,-85.91444811,4.261023489,1.997601972
-79.08614824,-76.67573043,-84.9580039,-87.74336545,-86.13989499,-84.89105065,4.155226229,1.706926129
-88.18979614,-82.15986282,-85.64432594,-86.43282859,-84.04421126,-86.25079898,4.286198619,2.083873598
-86.01688385,-82.17435207,-85.51798797,-87.72175072,-74.21153173,-86.26617387,4.179563387,2.341780025
-88.14514968,-82.19502249,-85.66375945,-86.53808756,-86.57604487,-86.12270814,4.245362648,2.017685431
-88.19053185,-82.16912297,-85.69787428,-87.79791756,-86.5999675,-84.46501092,4.387797001,2.021382095
-88.19989561,-82.2,-85.69731701,-87.79896169,-86.59712183,-84.63047714,4.373349734,2.018564868
-88.19508862,-82.19893773,-85.6971361,-87.69369497,-82.30947196,-86.27730308,4.305973348,2.10055763
-88.06429924,-82.19310161,-85.68669489,-81.21303781,-86.10342386,-86.24056051,4.106372711,2.175281108
-88.19632641,-82.19781475,-85.27084923,-82.38723605,-86.58582467,-86.04116499,4.202267311,2.125808605
-87.6440519,-82.19953675,-85.00577921,-80.09980752,-86.59945516,-86.29906798,4.099080911,2.185692124
-88.19972494,-81.77665187,-85.69458879,-87.79202669,-86.22310288,-85.09980765,4.356896067,2.011293555
-88.19822866,-82.19987141,-85.69977063,-87.77455746,-85.06424817,-86.29948412,4.267833207,2.023450982
-87.76016018,-82.1641814,-85.60346082,-85.81538691,-86.41274248,-86.25122028,4.230774092,2.033215162
-84.1780826,-81.21058044,-83.88509548,-85.37089213,-86.25583708,-80.75964868,4.917095318,2.091221944
-88.18894444,-82.19866537,-85.65539873,-87.70000814,-85.38484085,-86.21091471,4.273187424,2.018413551
-88.11952238,-81.74439628,-85.19296823,-84.11566286,-86.04208668,-86.0476599,4.285237455,2.082537953
-87.0839911,-78.78754148,-84.52383282,-86.63812591,-86.40589217,-81.09907762,4.929098557,2.02956508
-87.65026734,-81.99429903,-85.57394148,-87.39098607,-85.51487701,-86.28406968,4.26958425,2.012324429
-86.601248,-81.699272,-84.82779732,-85.20059912,-83.86177949,-85.54031604,4.41472864,2.107677725
-86.32131454,-80.01064934,-85.40207506,-87.12389751,-85.91415034,-81.14724517,4.780072522,2.061857389
-87.74482456,-77.29341959,-81.60969719,-79.5329739,-85.44122312,-84.09907616,4.897753507,2.098664999
-88.12476516,-82.14635516,-84.0982583,-87.67287447,-81.01974542,-83.01798117,4.822346326,2.217282551
-85.89272913,-81.69304132,-84.93195741,-86.21768667,-86.29621107,-85.18877256,4.379787899,2.014240308
-88.1498937,-81.78154233,-85.68257107,-87.79973074,-86.11727759,-79.5055333,4.838245241,2.143540313
-88.19880364,-82.19398577,-85.69973994,-83.89393656,-86.6,-86.2976304,4.18150184,2.082148705
-88.19962552,-82.17551498,-85.67928396,-86.87534361,-86.59615017,-86.28541956,4.234408688,2.006138483
-87.46559201,-81.84809898,-85.18394201,-82.22216948,-86.57547693,-82.29867156,4.543016188,2.204777592
-74.06814963,-81.90964698,-81.52449571,-83.59323456,-78.42482549,-80.69093027,4.530016842,2.168677766
-86.16115466,-82.19998243,-85.69427058,-87.70806669,-70.47881352,-86.2899163,4.015952689,2.473806564
-88.03540928,-82.02804739,-85.60470136,-84.903291,-86.55080332,-86.07539695,4.235394686,2.056240298
-88.08433911,-82.10057595,-85.45907527,-77.53344862,-86.34162635,-84.65706034,4.058388591,2.322514856
-88.19773321,-82.19993051,-85.7,-87.79815196,-71.67744434,-86.3,4.120064277,2.44686924
-88.19920464,-82.19072148,-85.69981424,-87.79977916,-82.38265541,-86.23429603,4.309631476,2.096641786
-88.19415904,-82.19380926,-85.69653198,-84.48808401,-86.5935611,-86.29877737,4.195572558,2.06623985
-84.17794175,-82.04160217,-85.61119643,-87.51453175,-86.58651578,-80.4309844,4.670964849,2.072251886
-87.96754979,-82.15261779,-85.66400174,-87.23152949,-86.46053642,-86.11967306,4.253040333,2.002101853
-84.32289525,-80.29530042,-85.13338194,-84.34607728,-86.54926801,-84.63454226,4.355000456,2.019659062
-88.14069067,-82.18448601,-85.69254546,-86.38322009,-86.59822092,-86.29461079,4.226464557,2.017546285
-86.70971913,-81.82146226,-84.57646853,-77.50186725,-85.71285177,-84.80264117,4.111907589,2.331271118
-88.19568515,-81.47616252,-85.68326725,-86.74641846,-86.58481539,-85.51553325,4.317149494,2.012880535
-87.3856115,-76.63522904,-82.8040428,-79.87395703,-85.16159204,-83.03532843,4.898387328,2.120723128
-88.19662633,-82.06347862,-85.67761214,-86.86871468,-86.5973425,-86.24045734,4.241355397,2.005283025
-84.08206389,-81.76969597,-83.93521296,-78.83905931,-86.55288519,-85.59222887,4.080048519,2.215635769
-82.08333972,-82.10207751,-82.39347751,-86.67161344,-82.45500065,-85.77486866,4.558671035,2.023718008
-88.19435457,-82.19851521,-85.63083992,-87.8,-74.94180193,-80.55880182,4.791642527,2.561897635
-87.90125451,-82.10473479,-84.80222411,-87.73501827,-81.13691833,-86.15170909,4.417602029,2.126552685
-88.19994532,-82.19977477,-85.67897867,-87.79995157,-80.43386377,-86.29951679,4.312897852,2.152917677
-73.8937345,-81.55874354,-84.93559019,-81.70625,-84.61257924,-76.20176333,4.23594461,2.147007391
-88.13903366,-81.87102014,-85.50352793,-75.82613288,-86.59751185,-28.99860533,4.843189195,2.601000357
-80.24466439,-78.01399277,-81.75300374,-76.16054906,-82.46796056,-80.89908884,4.482376451,2.401114454
-86.99118533,-81.0211706,-85.56739634,-87.0128852,-82.33634717,-83.45516903,4.606913826,2.15017446
-87.62797891,-79.81929705,-83.29284284,-83.34462641,-86.19637734,-84.3002463,4.706303672,2.061921336
-88.07866551,-81.74019431,-85.62285395,-79.37935396,-84.86913789,-85.68220662,4.107061766,2.280122955
-88.05382031,-82.1918772,-85.52312297,-86.39579995,-86.58174904,-86.05974177,4.26155792,2.020131595
-83.94524465,-81.85958911,-84.54108246,-86.82246714,-86.48574718,-82.97746409,4.572180364,2.015961629
-87.71524198,-82.09190763,-85.3093415,-87.58991598,-86.08684079,-85.67431369,4.3344654,2.005309394
-87.28753313,-80.49641764,-85.14324165,-86.49576856,-86.33270614,-84.37137215,4.496009003,2.014516535
-88.09535656,-77.59647038,-84.78965234,-87.70095541,-86.53686492,-28.92844589,4.89781003,2.489785256
-88.12699218,-82.15305867,-85.6895701,-87.28545396,-78.7087315,-86.10783537,4.319160166,2.226856711
-88.14154403,-82.06945212,-83.41497299,-86.726121,-86.53555285,-84.05735709,4.670789864,2.028185372
-88.07010871,-82.19539628,-85.6910917,-87.41896047,-75.97319928,-86.21142199,4.263027362,2.31332001
-86.53415405,-82.05532627,-83.95724869,-76.67239859,-85.39642967,-78.14037342,4.742727481,2.547190497
-84.8494331,-80.67302349,-84.63405993,-84.54387202,-84.72166931,-84.28971379,4.518638923,2.079805288
-88.19805301,-82.18835173,-85.15940743,-86.2471488,-86.59935508,-86.22739014,4.282848751,2.017073046
-85.31999718,-81.37342705,-85.36627063,-87.55844502,-86.395677,-80.45565714,4.763921087,2.073984697
-87.34167424,-81.74796488,-82.77019933,-85.78810601,-85.65384963,-84.81202671,4.701882783,2.035863343
-88.01761963,-80.92308837,-85.69299774,-84.47414427,-86.58496421,-86.17464848,4.239305084,2.045503941
-87.86878045,-82.19847049,-85.59978928,-81.43854349,-85.94713943,-86.26935168,4.120546983,2.170929584
-88.1971632,-82.19736109,-85.69669513,-87.04450144,-86.58867034,-86.29982804,4.232464349,2.00256251
-88.15980759,-82.17810518,-85.67640552,-82.43092461,-86.58452457,-86.28933508,4.141811142,2.123353734
-88.1529194,-82.14785672,-85.4866272,-87.4984069,-86.26843348,-82.21681716,4.611845584,2.084548977
-88.09853139,-82.15419523,-84.27780378,-87.22829445,-82.70420863,-86.28303449,4.448433888,2.086940694
-87.27779323,-81.55963089,-84.82933668,-86.42233892,-85.84740578,-82.5359549,4.687340274,2.089842221
-88.18405792,-82.11197503,-85.40773987,-86.14557235,-70.17353204,-84.44802305,4.213484466,2.650013274
-88.11172615,-82.07363572,-85.68206548,-87.05459981,-86.48273472,-77.51817272,4.978054817,2.207995285
-88.19967854,-82.1998147,-85.69236777,-85.93712716,-86.59869819,-86.15889527,4.232583455,2.031828467
-87.65693183,-82.14293991,-84.91275005,-86.47761552,-86.39880322,-86.01966491,4.326922117,2.013216382
-88.19963049,-82.1982141,-85.69977709,-87.37647294,-86.59752383,-28.61091254,4.739235,2.45004915
-87.52709191,-81.59025633,-83.51777948,-84.87671136,-86.19738064,-85.64233955,4.510921144,2.03649771
-88.12087284,-82.1837496,-84.56502261,-86.16340189,-86.49528835,-86.22111878,4.342922273,2.014470143
-87.03819965,-81.49304628,-85.38885394,-87.08305849,-84.57352759,-85.37431847,4.391068437,2.046184983
-88.18962215,-82.18620641,-84.82318568,-83.21019201,-86.37638511,-86.21478036,4.263935309,2.098851689
