value_1,value_2,value_3,value_4,value_5,value_6,x,y
-85.95173912,-81.51833623,-80.63963045,-68.82165747,-86.62594674,-33.18082469,5.914075305,4.016301126
-77.69184026,-77.36497792,-80.12687418,-81.37966364,-67.17387706,-68.8068501,5.632773191,4.115225767
-78.06665857,-77.22750653,-76.82504269,-79.43438697,-67.50605855,-72.49189607,5.007602454,4.017227125
-79.83968117,-78.17538785,-79.81441081,-84.13643783,-67.08804947,-68.72575963,5.979985755,4.008651222
-75.00406157,-75.6236953,-80.53941667,-76.30563871,-71.61769484,-65.43040537,5.914682216,4.029566791
-78.41757871,-74.84945699,-81.15879465,-78.99772775,-74.03368021,-68.54322132,5.993959358,4.004457549
-85.81273652,-80.0151628,-75.81140164,-78.93257,-50.5083045,-64.88287657,5.140850701,4.074932719
-83.0324411,-81.60296868,-84.92468275,-85.06489786,-73.88326678,-30.41408613,5.920365474,4.005110447
-87.88686528,-81.6838362,-74.9925746,-68.44230185,-87.63455079,-27.46677955,5.934940979,4.012325675
-83.71827933,-82.11676241,-85.49499115,-81.53985544,-76.45334449,-29.19035562,5.899441505,4.037630126
-87.00576061,-77.97202441,-85.78399454,-70.15197554,-82.41763446,-29.15659099,5.653253607,4.002773368
-87.0336994,-79.62420484,-83.77160805,-65.44310565,-69.82114735,-46.99671327,5.964157293,4.028836453
-74.49399911,-76.55588009,-79.25838944,-74.02189766,-71.07645451,-65.0059373,5.983760005,4.051364236
-88.23667959,-81.83013625,-86.70674989,-67.6482824,-74.57062435,-38.68563616,5.623989245,4.026350851
-88.19390807,-81.81861836,-86.68789599,-72.71912932,-77.51093887,-37.58843779,5.820955353,4.016507324
-87.41658488,-81.6743116,-82.68025858,-81.62697415,-79.68540957,-27.05730047,5.897194184,4.023604475
-88.10662072,-81.56994286,-86.30675224,-65.75816835,-72.33162418,-40.87173378,5.569635354,4.025629959
-75.54891832,-78.22611827,-81.86428519,-71.84687275,-73.12847757,-63.12188485,5.75050632,4.017461899
-87.38054187,-81.37897795,-86.06661046,-75.91949466,-73.66604449,-32.48569339,5.974858096,4.105172087
-84.66077669,-82.17385241,-86.18862044,-71.11103895,-76.38805476,-32.96592387,5.915562654,4.118691598
-84.70989577,-80.16755794,-85.46684496,-68.07469394,-82.46734243,-35.41013342,5.758682711,4.016969333
-85.59763196,-77.69786327,-86.34902521,-74.34687321,-82.67494263,-31.8981243,5.873226262,4.012976881
-87.0992703,-81.47504405,-86.23603476,-70.82168921,-73.23401952,-37.8320226,5.950850064,4.094101999
-75.52243106,-79.00307684,-76.24259858,-80.80917801,-63.17006347,-70.47867585,5.318504686,4.118315579
-79.81033141,-75.36844152,-77.489982,-80.12446591,-67.80098484,-69.55599161,5.891086498,4.032351609
-71.61413569,-79.00776526,-79.99227675,-77.89375414,-65.86128827,-66.04798176,5.535223198,4.022889847
-86.3794861,-80.9242409,-84.65855633,-77.69611122,-62.37821154,-37.97642862,5.937033457,4.049365677
-78.9460013,-77.76454141,-79.19912238,-72.81160529,-76.84245705,-68.11118361,5.324867601,4.028687136
-87.36764922,-81.63220889,-86.31344998,-76.63431842,-66.35251819,-38.7315452,5.898872362,4.028443051
-88.23169184,-81.99868598,-86.64048678,-64.74847496,-71.71426771,-38.00668153,5.407614608,4.02463863
-87.78243829,-80.78108371,-86.12053159,-64.69287037,-74.57025728,-41.25174441,5.55662895,4.012272475
-87.80468562,-81.71870459,-86.26265184,-66.97278862,-68.46655351,-39.61592486,5.602443161,4.054028292
-88.22916093,-82.19538546,-84.42912172,-60.75312777,-67.75625221,-45.08707067,5.174831478,4.001472694
-88.29006154,-80.07591429,-83.2199865,-63.89058925,-67.65807634,-39.31501972,5.744058944,4.113140717
-87.37857006,-74.61144088,-85.06356919,-62.06194982,-71.2234461,-37.61564451,5.644302392,4.05868118
-81.40345117,-76.13735309,-79.21937243,-83.05501449,-66.30569177,-69.34404534,5.86766328,4.070087684
-77.32842429,-79.09419151,-84.59888526,-78.39459149,-60.41278869,-29.90254336,5.772500487,4.073125837
-74.98358676,-78.55022668,-76.84086053,-70.35879086,-73.98553812,-64.53741869,5.953406549,4.004689577
-83.50310246,-79.988501,-84.78533263,-83.545078,-66.37060206,-27.08543461,5.708189332,4.008144293
-85.52368878,-80.77933127,-86.06372271,-80.9261539,-67.40982799,-28.34564602,5.677556626,4.019915974
-87.81438245,-81.54718635,-81.48272039,-61.16424241,-76.90962198,-44.23735374,5.613034602,4.002246783
-78.4109225,-74.6045597,-80.07559702,-79.41766657,-71.82963385,-68.98251525,5.988590082,4.017410286
-86.99569164,-79.57025474,-83.68714564,-65.46276681,-69.78758895,-47.09497198,5.980872778,4.029124451
-76.16997227,-78.97987705,-82.87167343,-62.92543578,-67.7221274,-49.78429493,5.813433674,4.025800482
-88.29080759,-82.13969179,-86.75316356,-75.89105332,-65.51942282,-36.14881673,5.660715262,4.014236368
-78.1040702,-75.89797168,-80.88262248,-77.470909,-71.66427517,-67.84019046,5.657343183,4.059864278
-79.8848866,-76.12392023,-79.40392759,-74.37866476,-76.60717425,-68.33297958,5.880580151,4.071884531
-86.11090612,-72.42193743,-82.96121072,-59.17628556,-73.13397257,-39.44777619,5.626748559,4.020601303
-81.07860735,-75.94108211,-80.88421125,-75.07643902,-74.49652227,-68.55780342,5.679866081,4.006348925
-87.84326835,-81.86095306,-79.70634862,-65.29537714,-63.70173808,-32.1066505,5.838849344,4.195319522
-75.62672578,-77.4446146,-82.546222,-71.29524087,-71.36124867,-64.77008342,5.27656337,4.009651046
-87.51921819,-80.29283323,-79.71504596,-56.96062388,-73.07642836,-39.32324919,5.415085275,4.045814109
-74.23817598,-82.19435262,-83.95622458,-68.29961108,-78.80406625,-30.84772208,5.891637384,4.087218777
-88.23963026,-81.90586173,-86.63246279,-63.41122113,-73.08104487,-38.3259994,5.313757617,4.002259234
-86.89392783,-81.51622031,-82.80930895,-67.1672497,-65.67266555,-43.25444045,5.989231954,4.102670715
-85.47759268,-81.03586169,-84.74541554,-65.44744886,-81.87241689,-36.48736479,5.630436066,4.003220237
-88.18551285,-81.73392238,-86.49050108,-63.84237769,-72.42487696,-39.90722224,5.379011849,4.008741065
-75.59233536,-81.33436332,-82.64418217,-75.78431938,-68.05529048,-65.16164463,5.482945518,4.021036255
-87.70356556,-81.43989936,-74.41846303,-66.26412572,-87.55821332,-29.24271628,5.931729996,4.003625252
-85.94421517,-81.5202246,-83.27079146,-84.98367597,-76.04260113,-29.9689216,5.988533022,4.018304787
-85.43647198,-79.8393684,-81.14622084,-86.12168544,-64.96656971,-28.40471854,5.866528189,4.014949121
-88.28083386,-81.97750164,-83.67177272,-78.58608695,-65.63702985,-29.24775293,5.777280786,4.074357076
-77.75156096,-75.25656362,-77.83188201,-81.45950986,-66.4664683,-69.52191173,5.679249587,4.082593286
-86.11286736,-81.89991882,-85.02796497,-77.40921243,-74.70574197,-25.84686174,5.805315311,4.078862212
-83.3863419,-81.93477834,-86.478558,-77.05796715,-65.74622459,-32.78265425,5.834222154,4.087056869
-83.21857862,-70.24526249,-84.86001523,-64.59075706,-60.58318456,-32.78610733,5.480249494,4.022299106
-83.57817089,-76.18583607,-74.0764147,-79.75402057,-45.80591238,-57.44338953,5.209662131,4.011705652
-87.1568816,-79.9901766,-82.44644121,-69.51353491,-82.69459375,-27.23927977,5.862050587,4.083814409
-87.96161624,-77.43656907,-85.54167928,-64.37610483,-77.43737296,-31.52482554,5.573863541,4.045766158
-86.82194059,-80.95135189,-85.23801723,-64.67137243,-69.17216817,-42.08526635,5.656257127,4.063549657
-87.81662235,-81.65250076,-86.20833521,-64.075457,-69.56312293,-40.13819709,5.41746997,4.031972739
-88.10441962,-81.57964182,-86.55919509,-68.94775984,-76.85298374,-37.43046873,5.700616073,4.028772109
-79.05920801,-80.55187853,-79.33814861,-77.90279835,-70.06995387,-70.13617068,5.141312796,4.03372726
-75.25778589,-79.60074944,-75.38648649,-81.67744915,-64.91844825,-71.3451468,5.468260454,4.042323848
-77.62618119,-79.04449689,-81.55328103,-70.52852434,-71.04171241,-63.08845013,5.980978079,4.011792148
-85.44251971,-72.23107003,-82.34366698,-59.98595014,-70.81437173,-39.66069021,5.812389564,4.068869351
-87.86868329,-81.95711964,-75.47666645,-67.77399446,-87.39889819,-29.83698257,5.985823382,4.021719826
-85.40906759,-80.30567505,-83.481604,-64.71154809,-67.05779741,-45.42591565,5.88840924,4.07820331
-82.80261845,-78.327585,-83.83238547,-82.82933585,-63.05448012,-30.58936089,5.955587231,4.069982847
-82.08487663,-78.72373524,-77.31219617,-82.16682962,-64.33405216,-70.40184308,5.677613227,4.037696387
-88.21302835,-80.4444157,-86.38095411,-71.33843191,-80.74489564,-31.82847627,5.646049507,4.001693229
-70.6763721,-76.34460262,-73.43525075,-73.75862633,-56.11953693,-67.057244,5.230537553,4.082399656
-84.52768425,-75.71060768,-85.81340902,-66.03814478,-81.26121257,-36.23943614,5.793999509,4.014104984
-87.49859347,-77.4211651,-85.44129673,-66.83472615,-76.1562213,-26.51768955,5.621398069,4.07214682
-85.29750465,-81.28337285,-84.33837751,-66.07765079,-65.23993807,-44.11977687,5.780216977,4.075285876
-80.75849907,-78.49167977,-77.61433764,-82.23921201,-65.69130758,-69.38810688,5.93746955,4.07702062
-87.06223257,-80.38250577,-83.92435024,-60.63290499,-76.99941856,-35.73251214,5.419324972,4.027363004
-88.20048844,-81.89314403,-86.58464615,-74.51482157,-71.04395468,-41.43949717,5.962636419,4.007462404
-88.15700614,-82.13267763,-79.93759362,-80.56660294,-59.68607388,-37.74747356,5.951512635,4.018588891
-80.84968772,-75.65071615,-80.9839767,-81.68387787,-48.83261128,-59.48835275,5.192196647,4.040631609
-77.12629352,-80.38999129,-85.65080178,-67.19569104,-62.67761412,-35.95641955,5.628252791,4.103113089
-87.14356742,-69.02651212,-86.49432471,-70.6549405,-70.48747627,-29.41740819,5.849877981,4.056545935
-88.2744422,-82.12299788,-86.77924877,-77.76080403,-75.57866199,-34.82931652,5.82876585,4.009170065
-88.15964993,-80.0953063,-84.56739277,-77.50222222,-79.61253654,-25.67900267,5.73057988,4.015706672
-88.06424074,-82.01723428,-75.87689935,-68.53548,-87.54529038,-30.34196743,5.999150979,4.01835506
-77.9225818,-77.06265079,-79.90483283,-80.53005874,-67.45800445,-68.74695646,5.628177502,4.123755311
-75.78788223,-80.13902846,-85.23048419,-64.92396558,-71.61112888,-43.73552504,5.828950288,4.031418157
-84.10139056,-76.82840552,-85.81434149,-81.95442552,-65.34843854,-31.83849093,5.971158658,4.055655553
-78.81593538,-81.48228281,-80.64032596,-78.11238031,-70.31193597,-66.60185404,5.91510019,4.033177619
-87.01377134,-78.47524296,-86.34248772,-76.95943365,-79.37824497,-28.0426771,5.787327452,4.023581879
-84.25460859,-82.17288015,-86.10687701,-71.89427499,-78.57025035,-28.18646362,5.723692025,4.066176147
-74.97390756,-79.18121176,-82.70378164,-74.22658347,-66.28171971,-65.48769637,5.648694389,4.009334536
-82.68152624,-80.74790569,-75.51512603,-83.57866423,-57.40169081,-26.96518179,5.744761893,4.010492654
-88.16570119,-81.67886999,-86.72817277,-71.83750136,-77.84182532,-34.68782105,5.735984556,4.029713904
-79.55964594,-80.00954349,-80.57223712,-65.77657629,-62.75164333,-61.16113525,5.621440263,4.046906011
-85.7082619,-81.23928868,-85.16967609,-76.27189176,-81.79065316,-32.90203097,5.988711556,4.046020411
-84.92760002,-81.37210268,-85.86624768,-80.02505802,-64.52217446,-39.27820157,5.974239654,4.004152789
-87.92177952,-79.44434704,-82.64377816,-77.95451127,-82.64558417,-26.8263916,5.944097586,4.044505814
-87.23141915,-81.11499304,-86.4532007,-70.42055631,-77.2617323,-39.57486918,5.877609324,4.030690183
-76.30484252,-78.77612352,-81.95107963,-70.91525768,-68.90974995,-64.05363982,5.89412419,4.015432925
-87.5864064,-82.06401951,-86.710311,-75.03140929,-70.03326233,-35.47986942,5.856520294,4.067955537
-76.45997065,-80.41732096,-84.92174045,-68.46767232,-59.63147307,-60.09785914,5.284654935,4.038103615
-87.91292926,-77.61995095,-83.64222016,-79.91168872,-81.74512865,-26.83380362,5.885451791,4.00894006
-76.49155854,-79.0117991,-76.50279949,-71.59895573,-72.98651767,-66.03440956,5.942660251,4.052739604
-88.27974389,-82.15081811,-77.87401861,-73.41018022,-87.68798716,-29.87081685,5.999627694,4.004965647
-75.59831078,-72.98610694,-79.44993043,-62.28197845,-60.80921507,-59.48197629,5.353989424,4.01488288
-76.72636717,-77.79527843,-78.25918373,-76.02696524,-58.97113545,-67.72501829,5.436367048,4.1049639
-88.28119012,-82.0860047,-81.43798754,-68.2700715,-61.6965758,-39.57080027,5.809111361,4.111138964
-87.58256506,-81.88268706,-86.68692772,-67.58803995,-75.74438911,-31.41321274,5.5128805,4.040522092
-80.85266838,-81.36721035,-86.34999348,-61.15062922,-65.88571676,-41.80334579,5.187510254,4.031176923
-86.08401496,-81.91237351,-78.60140423,-62.32484423,-66.04424277,-54.47479998,5.679582792,4.01050981
-76.81832303,-79.09338622,-79.46451067,-79.40451831,-70.56413132,-69.71157064,5.292306,4.049285494
-81.9455742,-75.47554382,-77.17581733,-58.80283441,-68.80269849,-54.14732229,5.843305252,4.001961021
-88.2363392,-82.13199941,-83.77546748,-82.73898557,-68.81672264,-31.31447383,5.861545387,4.026711336
-83.28557282,-78.60392855,-85.84304169,-81.45751045,-79.63947125,-27.3583559,5.850995732,4.000013014
-87.00809046,-81.57730426,-74.86514199,-59.86273877,-79.65153221,-41.58744057,5.976895241,4.018800151
-75.96899144,-76.20776807,-83.68834574,-61.61161234,-66.13173247,-45.86283239,5.655905947,4.020672395
-87.31873825,-81.8329496,-75.91135119,-58.57091073,-77.69454364,-41.35284769,5.769792176,4.023954354
-84.28966745,-76.20633037,-30.21271434,-81.91310378,-86.70986063,-84.98184384,6.305052142,0.626590802
-88.28266811,-82.07354115,-32.07794492,-87.6901244,-87.51623851,-77.84979602,6.32240978,0.79525388
-81.50460298,-79.52438859,-43.3436769,-86.30558123,-80.25453871,-84.5121852,6.413871321,0.899043267
-87.19355425,-68.04288914,-32.22472239,-85.65176907,-86.25030567,-72.0650783,6.881758813,0.681662092
-81.14777267,-81.4767625,-30.45212822,-86.75937606,-86.88502837,-84.98152492,6.403919256,0.576358415
-87.73368429,-70.7046717,-47.20778258,-86.98325427,-86.69000604,-78.59362046,6.728626775,0.943287567
-82.23880014,-66.6259809,-42.33503742,-85.73660137,-82.11770534,-80.41977341,6.883765758,0.679573997
-88.20133854,-82.02466365,-30.05920334,-87.66219009,-87.69352891,-71.25974365,6.370091844,0.872884056
-88.06335007,-82.0090868,-29.98804264,-85.90736038,-87.69314122,-80.73267817,6.083097684,0.776513007
-80.83297842,-80.49457871,-41.0065021,-87.6327213,-87.63972822,-86.63884739,6.029057087,0.787270678
-88.29462247,-82.18096557,-29.6476223,-87.73256159,-87.65177543,-68.80397987,6.247063186,0.956711353
-82.60010673,-82.10335615,-31.06805079,-87.64963686,-87.43442116,-85.01593838,6.159167399,0.653517693
-87.89790429,-80.59102899,-42.08322701,-87.64323111,-85.26441987,-83.19954715,6.101122927,0.982388359
-87.82782361,-82.19979757,-38.9544065,-87.75466988,-83.71964981,-81.44943885,6.222716776,0.949215951
-72.21909234,-71.5557496,-54.7756778,-80.63631436,-85.66069091,-82.16577798,6.285552079,0.858001968
-75.49593144,-77.65679045,-49.8556581,-86.43023714,-87.32223077,-84.98873349,6.077222314,0.872353327
-76.07530913,-82.03703116,-32.34584422,-87.30947347,-87.61624008,-86.81150668,6.12183372,0.593170269
-88.12755762,-82.1237485,-41.16562495,-87.51352214,-87.51720223,-79.67459083,6.290641711,0.97639873
-87.00186812,-73.12889769,-46.55822642,-86.75652522,-85.20473513,-85.47445517,6.078268831,0.959866456
-86.56207329,-78.13847743,-30.28354774,-84.2322487,-87.02612078,-83.99302147,6.162634675,0.691845852
-87.44614804,-79.21046231,-43.67529421,-86.69367493,-87.31554521,-79.96903704,6.539900297,0.939742468
-87.04041029,-81.14462481,-39.48409548,-87.58726873,-87.39527839,-83.19394415,6.110903297,0.885781512
-84.57632713,-77.06585718,-38.67180252,-85.56443225,-81.94297341,-85.52482902,6.315487537,0.792954945
-88.14629518,-81.5157859,-32.72136078,-87.12394754,-87.6651383,-82.04407538,6.04638124,0.804468966
-87.67419993,-79.59230791,-31.04922757,-87.09551959,-87.26162766,-80.78187534,6.31746821,0.71098717
-79.54794026,-76.08564746,-52.07892191,-87.08655574,-87.36277719,-83.02542342,6.426300948,0.942860467
-88.29498932,-82.19722211,-29.60322528,-87.79696932,-87.69998075,-79.5377013,6.034383528,0.79650596
-78.57893623,-80.63218752,-40.52562871,-84.7158127,-83.2677675,-85.41431593,6.481722626,0.729847825
-76.84896735,-63.16291701,-59.21609921,-82.86011525,-86.56541238,-78.08808942,6.50283358,0.947890769
-88.11591366,-82.02430164,-31.10929413,-83.10194222,-87.68860856,-81.06142052,6.141315508,0.791307384
-88.29254836,-82.06557246,-35.90898297,-87.44794539,-87.68049598,-70.72471484,6.633519442,0.972888875
-88.06107842,-81.87936542,-37.17564135,-87.79276769,-87.67605544,-80.59006833,6.223670264,0.869902262
-76.50788689,-75.783375,-52.64730742,-85.75477589,-82.5207458,-84.12851254,6.410969173,0.943108078
-86.25811346,-78.07047536,-34.18912859,-85.18414102,-87.4528171,-82.44418863,6.56368204,0.655797689
-81.24434943,-81.25822854,-31.12565236,-86.53801385,-87.36713524,-86.46217967,6.121159648,0.633687046
-75.46787095,-65.61381219,-59.60162573,-76.65528446,-80.59560404,-82.24167783,6.378283534,0.997321804
-84.76661641,-73.90320249,-45.03291159,-83.94447362,-86.28222396,-85.72431197,6.247055147,0.854211487
-86.25902706,-81.02686459,-34.94879427,-87.61934918,-87.58125603,-82.39668135,6.314701828,0.742102321
-80.518163,-80.67629976,-40.75441895,-76.9667157,-85.98127612,-81.57538631,6.783060471,0.779626717
-86.61445699,-77.64015416,-33.33545933,-86.72372537,-87.49806802,-80.75614955,6.675456843,0.632993991
-76.24595959,-81.84721877,-38.84965653,-86.88765386,-87.6392003,-85.33079695,6.342998541,0.649094567
-82.30576965,-70.73549442,-32.60953975,-81.87256459,-82.1591,-86.67028064,6.136323528,0.674113416
-76.84123528,-59.07077711,-44.0879117,-83.11521676,-78.146925,-76.68651267,6.432647649,0.813122217
-77.81640344,-82.16030873,-29.64266505,-87.77368243,-87.69839701,-84.25905311,6.521596245,0.508999801
-78.34790722,-81.96835974,-34.78554265,-82.97762879,-87.60351923,-84.95395713,6.648949537,0.562299648
-76.83383302,-78.82251718,-45.49220698,-76.36305903,-85.41016317,-86.06197661,6.036146023,0.917954456
-87.62367694,-81.5814903,-35.77092671,-84.66897681,-87.50087395,-82.20495133,6.239344778,0.816363347
-83.55072769,-72.85866106,-51.06291816,-83.49610876,-85.97697856,-86.81287948,6.104987975,0.967845158
-85.60036217,-65.69673949,-46.71143398,-83.58560954,-83.42072427,-84.26912274,6.185680134,0.908390741
-87.61518295,-81.61563466,-35.05685134,-84.4403115,-87.21793712,-73.43990653,6.903314126,0.813554184
-76.99664207,-78.63224526,-33.04366364,-84.03073707,-87.68534758,-85.93381507,6.706647964,0.472698637
-82.37880629,-82.16677471,-38.5622726,-87.79236016,-86.16528508,-86.09130026,6.042315594,0.800899265
-75.50657714,-78.45911201,-51.70902743,-86.51560708,-87.6408198,-84.46965591,6.019881433,0.944692371
-74.3172092,-62.98257161,-57.1878659,-82.22843817,-84.5627907,-76.53937938,6.646266581,0.889978321
-87.591955,-79.52259774,-30.10351171,-87.78730711,-87.66538164,-80.74542009,6.226019857,0.711940138
-85.65214092,-82.18998483,-30.38384504,-87.71999307,-87.58090821,-82.15344478,6.202847462,0.699616982
-88.29732446,-82.13107591,-29.69148064,-87.73295382,-87.63946701,-78.06175513,6.160233107,0.789146383
-84.71434559,-72.16631868,-41.47445393,-85.03193346,-83.69456417,-84.18318624,6.520484181,0.752130627
-79.99944077,-70.54124333,-37.15649424,-87.79010628,-87.66769402,-86.83500923,6.183126874,0.594474927
-86.30909678,-80.99455689,-33.26677384,-87.5836851,-87.39931887,-78.52022977,6.757274191,0.665958328
-83.86159065,-78.91743371,-37.81112697,-86.93996565,-74.84632158,-78.10975545,6.717107448,0.956699749
-81.78103849,-69.03004801,-52.08335752,-86.96243364,-87.2019223,-84.03938139,6.230971468,0.906337129
-87.70961682,-81.74957754,-40.90030656,-85.83113032,-87.03128996,-83.04717926,6.098469879,0.95137834
-86.27104668,-81.40882545,-37.35537052,-87.68249604,-87.54674215,-79.51852427,6.613277573,0.770170505
-88.29905113,-82.17706175,-31.27303329,-86.5743495,-87.69340243,-75.98272852,6.426086027,0.791123048
-87.98503996,-75.04861962,-38.35784583,-86.27247333,-87.41199573,-80.81867515,6.546313697,0.758275102
-76.26127733,-74.97498347,-42.91786509,-76.76627361,-85.12311437,-86.17234307,6.207125582,0.768856613
-78.95647063,-82.05196968,-42.03805265,-87.71006491,-87.66749742,-83.95811131,6.340074514,0.768355192
-73.03516405,-80.80489522,-31.16405568,-86.89653736,-87.68959841,-86.8584128,6.091793187,0.551572673
-86.86216357,-76.78429918,-30.47932489,-87.28006399,-86.80282883,-64.45595249,6.615111063,0.94935085
-79.17082032,-75.12929505,-51.30924628,-86.58305697,-82.13263684,-85.25674277,6.328239853,0.948919314
-77.70685642,-78.13233209,-50.31533535,-80.67493641,-87.22369058,-85.86795736,6.086776944,0.939550942
-87.95406231,-80.89510855,-39.50878625,-87.67454624,-87.64256714,-82.80213367,6.06681289,0.911042135
-81.62011484,-80.43559738,-36.10281677,-87.7100209,-87.4347896,-82.76576091,6.851936983,0.566070449
-73.70267566,-82.19013703,-45.18336437,-87.70486645,-84.25545013,-82.37591524,6.369594166,0.851853327
-81.33313769,-69.32974353,-43.12085309,-80.11374372,-84.28866897,-86.49872472,6.211921519,0.771251273
-84.88076493,-64.58551696,-38.30261378,-86.05620818,-85.6960764,-83.84746992,6.051701308,0.736881544
-85.17066806,-66.06516258,-50.95581231,-85.30270687,-86.88897124,-81.22381406,6.455532507,0.93770632
-81.73669727,-67.76787543,-48.03839076,-86.8954793,-85.03200763,-85.38467703,6.138823448,0.834741196
-86.1181373,-81.53998454,-32.66245,-87.23677729,-87.69794333,-73.87377525,6.976309065,0.690361642
-88.15568337,-81.39624221,-33.23083551,-87.78364312,-87.56037723,-71.88433067,6.617483124,0.863871551
-85.61984578,-82.13576877,-38.31021671,-86.6679945,-79.8580752,-75.37971223,6.960541633,0.936506593
-86.88601586,-71.10483953,-33.31035602,-87.58924135,-82.26139059,-84.12143227,6.07972141,0.75277751
-85.97406582,-80.38305691,-38.87737484,-86.69824009,-81.04625317,-83.75781458,6.258340053,0.899849175
-87.70824818,-79.74920087,-44.02754512,-87.72595494,-87.52959588,-82.89676885,6.106003635,0.991320431
-87.46124533,-81.91229372,-40.87547259,-87.18797451,-86.19163276,-78.84601941,6.521428577,0.939258923
-88.29447785,-82.10734715,-30.14332311,-87.6772727,-87.68103764,-72.31895086,6.365903052,0.853911063
-83.28779861,-81.84848507,-37.72091122,-84.17718175,-84.5109642,-86.8241643,6.034255025,0.825644213
-88.25593745,-82.02661556,-38.92336745,-87.72490453,-87.62725071,-78.60295146,6.369482931,0.920416299
-88.13085045,-80.79139292,-29.61127825,-87.76366435,-87.64679734,-73.02678376,6.45269459,0.793377743
-83.27617053,-81.92606198,-34.24718361,-84.84948221,-85.2074187,-86.74651224,6.035515036,0.754468586
-88.29044603,-79.50688347,-42.30899653,-87.27848169,-87.68394256,-83.30613796,6.04776354,0.961865482
-86.50387644,-77.4493444,-48.18960724,-83.05471601,-84.7243756,-80.26650009,6.968206968,0.982520495
-79.24158708,-81.85368918,-37.90197005,-87.64388928,-87.65680713,-86.65381805,6.076155867,0.713813293
-88.29243901,-82.19775996,-32.79492509,-87.79791641,-87.67812861,-78.46949484,6.281130511,0.807684804
-88.29943032,-82.16951861,-35.5085063,-87.75564567,-87.69842725,-70.17784953,6.588008596,0.987960331
-77.19881869,-71.62919219,-39.45300188,-85.90476785,-86.48461512,-86.03316432,6.527991613,0.538674745
-85.67797033,-81.44096914,-29.60652215,-83.54600213,-87.47918265,-68.33113941,6.793072435,0.813651771
-74.76899015,-81.77628958,-49.96311512,-87.77358294,-87.3966298,-82.93451258,6.03554702,0.990236834
-88.29792412,-82.19366997,-29.93245602,-87.79928825,-87.68587825,-73.01492893,6.336756587,0.842297043
-87.93291906,-78.43420264,-29.64607444,-87.71557141,-87.34172379,-66.21539363,6.417609969,0.94715095
-79.89350757,-82.16173461,-44.61430721,-86.87806053,-82.6584315,-80.55107827,6.810998127,0.901564445
-87.9068974,-82.08501915,-32.4369055,-81.84602699,-87.14695992,-80.64188463,6.278889465,0.797538357
-88.280273,-82.01883157,-30.37566252,-87.66797211,-87.61390571,-72.40519711,6.395581371,0.84919144
-88.28936135,-72.95515124,-39.67086844,-87.79482833,-87.21048443,-83.85641419,6.075507976,0.835704714
-88.08681788,-82.13309283,-33.9774262,-81.4565117,-82.97655998,-75.47043062,6.726277784,0.874734691
-80.56574237,-80.42381944,-40.6475688,-86.93673216,-84.28736017,-82.9248315,6.798291248,0.696889572
-85.25694128,-79.862481,-30.61259437,-86.68084237,-87.17287867,-80.29713056,6.816899705,0.566195196
-84.03906311,-80.06151361,-32.35470521,-86.78111125,-87.48758669,-85.46336464,6.164411119,0.669182887
-87.65368103,-62.49504663,-45.81656229,-86.22292628,-87.3000473,-78.76002976,6.173616676,0.950496447
-80.55180384,-73.11064491,-45.49577661,-74.69797882,-83.53873686,-82.81845514,6.706814767,0.865292336
-80.43754421,-81.98092524,-39.51421399,-85.15573412,-81.29358179,-86.78054997,6.079655339,0.857573205
-74.44668605,-82.18830333,-29.65116806,-87.79916388,-87.69900053,-86.37515996,6.020023588,0.577778936
-87.45046029,-78.64444431,-33.14192214,-86.65670789,-87.10178736,-84.40402364,6.029181868,0.762394861
-87.53982704,-79.08293664,-39.2960099,-83.27751703,-84.48628551,-85.56231249,6.035090525,0.910899262
-88.27660979,-81.96809968,-31.40857682,-87.70470573,-87.58025244,-75.33707664,6.422896544,0.802060007
-88.22631079,-79.96843373,-30.88809319,-87.6948254,-87.52957113,-66.87141206,6.421860419,0.974248148
-87.98556907,-81.02786345,-32.02905092,-83.30721158,-85.03250255,-80.9969741,6.355998734,0.772848167
-88.13488051,-82.17686671,-30.19247622,-85.08144607,-87.47688402,-80.50994561,6.125630934,0.780393643
-81.5412086,-70.39048241,-44.78701305,-81.97568812,-79.73245595,-85.31444616,6.432963906,0.841130149
-88.22379752,-81.26857913,-32.62725492,-87.5149973,-87.56168739,-81.27455815,6.117438676,0.79458068
-87.04388478,-80.86566296,-40.9519417,-84.11337481,-87.66630824,-78.9133214,6.696882539,0.87143859
-76.05364029,-75.00653316,-48.70961356,-86.08463038,-87.06798837,-81.59935806,6.762324079,0.752728896
-88.18796616,-77.46178135,-40.69502063,-87.70264701,-87.53359237,-70.89340603,6.994581838,0.983302564
-86.19533451,-80.00989664,-39.51142852,-86.43529402,-84.58416305,-83.4507236,6.346464412,0.842041436
-86.89497723,-81.41310753,-36.24494042,-87.25600796,-87.33849855,-79.50725595,6.571191844,0.768076777
-87.70879317,-60.01057893,-39.08252439,-87.14775676,-87.66354355,-73.17728032,6.10524968,0.930097912
-87.9732214,-81.04319797,-29.65539229,-87.78019534,-87.29305791,-75.79129175,6.426577963,0.751203131
-79.86555996,-82.15364476,-30.50592492,-85.344947,-87.63767155,-86.04101805,6.228410843,0.5996391
-72.77759662,-82.1853895,-31.58539779,-87.79785518,-87.69047277,-84.50473835,6.411955443,0.510025073
-86.72461425,-79.33586615,-30.60762348,-85.40368176,-83.9042018,-84.10635714,6.118817917,0.742944915
